GEOID,num_renters
27053026711,134
27053026712,365
27053026910,138
27053100500,399
27053101600,598
27053102500,890
27053000300,206
27053000601,507
27053002200,217
27053002700,368
27053020101,61
27053021100,227
27053023501,699
27053020804,461
27053023000,1396
27053025205,290
27053025906,1061
27053026814,138
27053027203,884
27053027400,199
27053101200,573
27131070400,144
27131070501,336
27131070503,135
27131070504,734
27131070601,553
27131070602,308
27131070700,804
27131070800,1074
27131070901,701
27131070902,513
27133570100,159
27133570200,286
27133570300,515
27041451000,190
27043460100,114
27043460200,271
27043460300,114
27043460400,513
27043460500,152
27043460600,217
27047180100,138
27047180200,129
27047180300,147
27047180400,220
27047180500,470
27047180600,487
27047180700,208
27047180800,429
27047180900,653
27047181000,153
27049080200,1031
27055020500,363
27053000603,162
27053008300,340
27123040601,484
27123040705,108
27123040706,72
27123040707,224
27123042201,76
27123042302,568
27123042501,745
27079950100,267
27079950600,139
27079950500,324
27079950200,579
27079950300,345
27079950400,360
27025110100,69
27025110700,239
27025110200,446
27025110600,73
27173970100,298
27173970300,191
27173970400,148
27173970200,203
27119020300,62
27119020800,183
27119021000,398
27119020500,180
27119020400,104
27119020700,186
27119020900,275
27119020100,826
27119020200,330
27119020600,861
27135970400,96
27135970500,87
27135970300,476
27135970100,349
27135970200,95
27165950200,519
27165950100,376
27165950300,101
27163070405,56
27163070406,160
27163070602,220
27053024901,54
27053026708,320
27053026815,369
27053101900,836
27053026811,339
27053105700,1711
27053106500,1034
27053109400,361
27053100900,737
27053107400,381
27053026505,445
27053026819,1499
27053100200,651
27053003800,2170
27037060816,58
27037060818,380
27037061003,52
27037061108,841
27037061107,408
27049080300,300
27049080101,862
27049080102,603
27049080400,238
27003051202,547
27003051203,965
27003050108,275
27003050110,59
27003050216,110
27003050232,128
27003050712,361
27003050809,444
27003050810,314
27049080500,115
27163070802,0
27163070701,546
27053020902,67
27053024100,462
27053026101,90
27011950300,375
27011950200,144
27011950100,103
27015960700,174
27015960200,157
27015960400,550
27015960500,340
27163070301,14
27163070304,483
27163070703,545
27163070105,67
27163070907,880
27163071001,948
27163071300,424
27163071012,684
27163071014,24
27163071207,82
27163071208,267
27163070103,1358
27163070104,322
27163070206,69
27099000410,1310
27099001200,97
27099000200,113
27099000800,470
27099001300,325
27099000600,143
27099001400,188
27115950700,506
27115950100,69
27037060814,230
27037060902,196
27037061106,563
27037060103,153
27037060105,1513
27037060201,94
27037060603,265
27037060710,810
27037060721,653
27037060729,67
27037060733,323
27037060739,315
27037060811,557
27037060826,293
27037061004,183
27037060502,687
27037060728,546
27037060825,212
27037060734,96
27037060604,199
27053026714,1009
27053026715,272
27053026807,890
27053026903,482
27053026908,185
27049080600,487
27049080700,260
27049080800,428
27049080900,484
27051070100,309
27051070200,281
27053024005,995
27053024006,158
27053026019,2086
27053026020,1120
27053026021,192
27053026022,107
27053026103,122
27053026104,1133
27053026612,767
27053026613,498
27053026822,179
27053026823,20
27053105201,1602
27053105204,1680
27053125600,825
27053125700,446
27053125800,1050
27053125900,873
27053126000,1852
27053126100,2813
27053126200,2718
27053980000,231
27057070200,81
27057070300,83
27057070400,143
27057070500,151
27053011800,179
27053012101,619
27053020500,238
27053020801,208
27053020903,116
27053021002,442
27053021502,997
27053022302,698
27053022901,1805
27053023300,1749
27053023502,531
27053023600,106
27053023802,174
27053024500,99
27053024600,882
27053000102,668
27053007700,2318
27053021300,1256
27053021700,178
27053022101,676
27053022301,326
27053025301,292
27053024004,1599
27053024200,234
27053023901,77
27053024300,1542
27003050215,213
27003050114,55
27003050210,98
27003050220,523
27003050221,152
27003050226,149
27003050230,37
27003050606,432
27003050711,117
27003050808,167
27003050811,193
27003051001,414
27003051206,397
27003050229,136
27003050602,312
27003050605,827
27003050813,197
27003050901,281
27015960600,277
27023950500,160
27023950400,208
27037060743,299
27037060744,41
27037060745,1007
27037060746,549
27037060748,479
27037060750,976
27037060829,537
27037060747,665
27037060749,339
27037060828,1251
27037060904,526
27037060905,349
27037060906,61
27037060907,54
27037061008,307
27037061009,233
27041450500,140
27109000903,254
27109001000,702
27109001601,550
27109000400,594
27109001100,478
27109001900,263
27109002100,560
27109000902,393
27109001203,26
27109000901,403
27109001301,1165
27109001401,1062
27109001503,61
27109000200,769
27015960300,245
27115950600,195
27115950800,104
27115950200,121
27115950300,147
27115950400,357
27115950500,554
27109000300,544
27109000500,1087
27109000600,1093
27109001402,629
27109001501,414
27109001602,153
27109001603,104
27109000100,1031
27109001202,106
27109001502,227
27109001702,1070
27109001703,735
27109001201,540
27109001701,831
27109001800,236
27147960800,295
27057070100,157
27057070600,925
27057070700,94
27059130301,730
27059130302,517
27059130501,141
27059130502,568
27061480100,196
27061480300,286
27061480400,58
27061480500,295
27061480600,111
27163070106,365
27163070205,149
27163071011,17
27163071018,930
27163070403,45
27163070801,0
27163071010,382
27163070910,384
27163071006,624
27163071016,19
27163071017,492
27163070204,294
27163070404,70
27163070502,570
27163070601,693
27163070909,108
27163071015,553
27163071101,139
27163071206,739
27163071209,92
27163070704,323
27163070906,281
27163071013,205
27163071102,85
27163070501,98
27163070303,325
27163071003,526
27123040503,426
27123041302,861
27123041602,928
27123031000,736
27123032300,315
27123033100,410
27123033400,1036
27123036300,383
27123036400,361
27123036700,1001
27123036900,630
27123033500,680
27123034000,625
27123034602,562
27123035100,353
27123035200,604
27123031100,417
27003051002,276
27003051103,444
27003051302,531
27003050704,289
27003050107,78
27003050610,699
27003050707,121
27003050709,146
27003051305,263
27003051501,551
27003050225,199
27003050109,137
27003050111,84
28043950200,442
28043950300,637
28043950400,540
28043950100,573
28049000200,668
28049001500,764
28049002500,493
28049003700,558
28049010305,563
28049010400,617
28049010901,468
28049010902,232
28087000401,960
28087000800,734
28087000500,365
28087001000,140
28087000300,1020
28087000700,932
28087000600,971
28049000600,558
28049001400,271
28049002700,403
28087001100,67
28087000200,517
28001000200,402
28001000400,664
28001000600,280
28001000700,243
28001000800,437
28001000100,590
28001000300,386
28001000500,688
28001000900,533
28025950100,475
28025950400,725
28083950300,857
28083950400,400
28083950800,998
28083950700,438
28083950600,368
28083950200,900
28083950900,843
28083950100,116
28143950200,918
28143950100,1431
28157950200,235
28157950100,401
28021950300,427
28021950100,187
28021950200,274
28047001800,735
28047000600,260
28047001300,1067
28047001600,103
28047002800,723
28047003101,1078
28047003501,596
28049003600,499
28049010203,550
28049010301,269
28049010700,420
28049010805,365
28049000500,908
28049002000,156
28033070422,387
28033070721,156
28033070222,907
28033070323,872
28033070324,643
28033070411,199
28033070412,847
28033070421,503
28047002300,478
28047002500,541
28047003502,358
28047001700,1395
28047003000,595
28047003205,916
28047003102,270
28047003204,653
28047003206,1354
28047002000,1162
28047002400,864
28047002700,813
28047000100,122
28047001202,1756
28047001400,641
28047000900,306
28047001900,564
28049002100,809
28049002400,719
28049010201,1098
28049010806,349
28047002900,120
28025950200,125
28025950300,657
28025950500,200
28013950100,249
28013950200,314
28013950400,279
28091950400,382
28091950200,195
28091950100,213
28091950500,243
28091950300,360
28091950600,290
28141950300,549
28141950400,664
28141950100,166
28141950200,490
28153950200,588
28153950300,140
28153950100,241
28153950400,301
28041950200,503
28041950100,173
28093950100,261
28093950300,389
28093950500,503
28093950200,687
28119950200,312
28119950300,615
28119950100,324
28011950500,857
28011950100,490
28011950400,602
28011950200,521
28033070310,1005
28033070610,836
28033070620,130
28049002200,428
28049003000,383
28049010202,725
28049010304,425
28049010801,414
28049011002,791
28049000100,324
28049001300,1162
28049003400,527
28049003800,683
28049010101,1691
28049010500,548
28049011300,296
28049003200,314
28049000900,391
28049002300,628
28049011400,313
28049011500,520
28059040203,393
28059040204,611
28059042900,394
28059990000,0
28065950201,235
28065950202,278
28033070830,185
28033070210,642
28033070710,265
28033070520,735
28033070630,308
28033071110,165
28033071200,163
28033071120,458
28067950302,268
28067950401,632
28067950402,745
28067980000,0
28071950201,714
28071950202,1147
28071950301,559
28071950302,1137
28071950401,860
28071950402,234
28071950501,476
28071950502,156
28071950503,1428
28073020201,742
28073020202,705
28073020301,1023
28073020302,2628
28075001101,872
28075001102,859
28067950301,289
28075010700,411
28075980000,0
28079040600,715
28079040700,482
28081950101,355
28081950102,368
28081950201,701
28081950202,344
28081950301,322
28121020211,739
28121020212,34
28121020213,292
28121020703,200
28121020704,695
28121980000,0
28131020201,633
28131020202,459
28137950301,548
28137950302,291
28143980000,0
28149950901,321
28149950902,349
28151000701,716
28151000702,748
28121020701,371
28121020802,967
28033070900,218
28033071000,477
28033070322,619
28031950100,294
28031950400,518
28031950200,324
28031950300,337
28053950200,335
28053950100,297
28053950300,583
28011950701,864
28011950702,691
28033070101,567
28033070102,242
28033070221,381
28033070325,571
28047003404,307
28047003504,951
28047003505,652
28047003700,770
28047003800,212
28047003900,858
28047980000,0
28047003600,228
28047990000,0
28049000301,623
28049000302,1265
28049010808,283
28049010809,144
28049011201,44
28049011202,258
28049010102,812
28049010600,431
28049011103,435
28049001000,380
28049001100,454
28049001900,320
28049003300,1142
28121020402,622
28121020600,1377
28121020101,337
28137950200,408
28137950100,390
28137950400,962
28151000200,326
28151000600,705
28151001000,231
28151001300,453
28151001500,367
28151000300,561
28151001700,506
28151000400,663
28151001200,314
28151001600,296
28151002000,199
28151000100,141
28049010807,171
28049011101,290
28049011102,1243
28049000400,419
28049001200,378
28049001600,1523
28151001400,783
28151000800,451
28151000900,517
28151001100,286
28151002100,211
28077960200,426
28077960100,496
28077960300,281
28107950200,395
28107950300,622
28107950100,1128
28107950400,196
28011950300,747
28011950600,848
28073020500,294
28073020100,574
28073020400,749
28073020600,481
28081950700,691
28081950800,557
28081951100,415
28081950500,698
28113950300,972
28113950200,559
28113950600,478
28113950500,984
28113950400,654
28113950700,259
28135950300,386
28033070521,490
28033070522,839
28027950200,163
28027950300,527
28027950600,264
28027950700,1379
28027950400,462
28027950500,846
28061950400,242
28061950200,262
28061950100,276
28061950300,212
28067950200,394
28067951000,484
28067950600,1109
28067950700,606
28135950200,390
28135950400,257
28135950100,192
28129950200,375
28129950300,473
28129950100,140
28123020500,831
28123020200,309
28123020600,243
28123020400,446
28123020100,451
28127950200,558
28127950300,304
28127950500,627
28127950400,266
28049000700,945
28049003500,907
28049011001,1305
28049010804,451
28049000800,680
28063950100,635
28063950200,164
28101050300,602
28101050100,151
28101050200,258
28101050400,281
28101050500,544
28145950200,442
28117950400,417
28117950200,462
28117950100,206
28117950300,1063
28125950200,344
28125950100,285
28139950300,376
28139950200,676
28139950100,482
28139950400,636
28019950200,368
28019950100,113
28019950300,211
28035010200,1004
28035000900,824
28035000500,186
28035000300,584
28035010500,642
28035010600,810
28035010400,599
28035000200,378
28035000600,1568
28035000700,724
28035000800,971
28035001000,1650
28035010300,539
28035001100,1188
28067951100,411
28067950100,562
28067950500,600
28067950900,327
28067950800,372
28147950300,276
28147950200,176
28147950100,227
28095950300,485
28095950600,289
28095950700,379
28095950800,378
28095950400,595
28095950100,326
28095950200,658
28115950400,524
28115950500,292
28051950300,503
28051950100,569
28051950200,442
28051950400,264
28051950500,619
28005950200,289
28005950300,130
28005950100,369
28089030101,196
28089030206,91
28089030302,417
28127950100,167
28159950400,410
28159950500,497
28159950200,338
28163950200,433
28163950100,412
28163950500,798
28163950600,390
28163950400,146
28163950300,968
28007060400,99
28007060500,781
28007060100,150
28007060600,630
28007060300,136
28007060200,114
28009950200,252
28009950100,359
28037950100,455
28037950200,221
28027950100,699
28059040600,565
28059041700,208
28059042200,1006
28159950300,522
28159950100,189
28059042100,893
28059041600,279
28059041000,777
28087000900,1181
28045030200,688
28045030100,1018
28045030500,553
28045030300,1764
28089030204,89
28089030400,1319
28089030106,2011
28089030301,30
28089030900,352
28089030201,100
28089030500,1928
28089030104,478
28089030202,168
28089030105,395
28089030205,60
28089031000,118
28089030700,152
28089030203,219
28089030600,482
28089030800,334
28013950500,458
28013950300,188
28145950300,574
28145950500,526
28145950400,722
28145950600,153
28145950100,217
28117950500,346
28131020100,522
28149950200,739
28149950800,597
28149951101,366
28149951102,433
28149950400,585
28149950500,481
28149950700,365
28109950402,451
28109950300,441
28109950700,1483
28079040500,267
28079040100,200
28079040400,703
28103950100,377
28103950300,392
28103950200,310
28099010100,416
28099010200,123
28099010400,513
28099010700,437
28099010500,699
28099010600,541
28121020801,176
28121021003,263
28121020803,82
28121020301,290
28121020302,1335
28121021002,513
28121020401,611
28121020500,32
28121020102,528
28121020900,465
28121021001,477
28149950100,568
28149950300,626
28149950600,752
28023950400,273
28023950200,386
28023950100,161
28023950300,222
28069030100,632
28069030200,320
28097950200,155
28097950100,289
28097950300,952
28105950100,1518
28105950400,1553
28105950500,1052
28105950200,1197
28105950300,616
28105950700,493
28109950100,305
28109950200,75
28109950600,718
28109950401,246
28081950302,443
28081950401,537
28081950402,634
28081950601,519
28081950602,1118
28081950902,779
28081951001,405
28081950901,483
28081951002,946
28047003301,2231
28047001201,1354
28047003402,1317
28047000300,435
28047002600,1008
28065950100,637
28075000300,380
28075000700,878
28075000600,439
28075001000,1013
28075000200,407
28075010302,293
28075010400,113
28075010202,798
28075010600,760
28075000400,1189
28075000800,374
28075000900,737
28075010500,454
28075010301,270
28075010201,320
28085950200,393
28085950100,326
28085950300,355
28085950600,562
28085950500,870
28085950400,625
28123020300,355
28045030400,62
28057950200,456
28057950400,301
28057950100,522
28057950300,481
28057950500,287
28071950100,394
28055950100,272
28059040101,307
28059042600,58
28059040400,660
28059041100,724
28059041400,371
28059042500,274
28059040500,694
28107950600,792
28107950500,659
28111950200,359
28161950200,691
28029950400,592
28029950500,403
28029950600,182
28161950100,319
28161950300,542
28017950100,551
28017950300,672
28017950400,448
28017950200,292
28015950200,403
28015950100,318
28029950300,168
28029950200,206
28029950100,592
28039950200,291
28043950500,832
28081980000,0
28087000101,518
28087000102,216
28087000403,333
28087000404,229
28089030107,659
28089030108,1626
28093950401,682
28093950402,606
28095950501,262
28095950502,217
28099940100,303
28105950601,526
28059040900,1229
28105950602,1642
28109950501,433
28109950502,514
28111950101,277
28111950102,185
28113950101,322
28113950102,236
28115950101,355
28115950102,608
28121020206,761
28121020207,1331
28121020208,178
28121020209,406
28121020210,49
28115950300,937
28115950200,382
28133950100,653
28133950200,641
28133950300,494
28133950401,483
28133950500,369
28133950600,349
28133950402,875
28155950300,421
28155950200,189
28155950100,286
28003950700,284
28003950100,614
28003950200,1046
28003950400,344
28003950300,638
28003950500,1338
28003950600,321
28059041800,303
28059041900,431
28059040102,510
28059040201,352
28059040300,1526
28059040800,1149
28059041300,425
28059041500,178
28059042700,53
28059040700,668
28059042000,799
28033070722,253
28033070822,367
28033070811,548
28033070812,1047
28035010700,543
28033070821,334
28035010102,169
28035010101,399
28039950101,338
28039950102,171
28039950301,387
28045030601,506
28045030602,314
28045990000,0
28039950302,195
28047001501,588
28047001502,1305
28047003207,1342
28047003208,534
28047003303,1933
28047003304,312
28047003403,56
29095007300,1602
29095007600,392
29095007900,879
29095010201,786
29095008300,84
29095009100,433
29095010001,358
29095011000,980
29095011405,880
29095012802,401
29095013003,960
29095014002,95
29095014501,675
29095015100,523
29095014204,799
29095014603,134
29095002100,768
29095002300,295
29095003400,404
29095004600,609
29095005400,213
29095005601,394
29095010500,933
29095008600,485
29095008800,576
29095011406,791
29095012903,694
29095013301,954
29095013801,403
29095013902,87
29095014101,1425
29163460300,145
29163460400,661
29163460500,262
29165030210,200
29165030211,914
29165030307,0
29165030308,1209
29169470101,336
29169470102,282
29169470286,373
29169470287,1752
29169470389,465
29169470390,520
29169470400,2225
29169470500,509
29189217802,372
29189220803,73
29093950400,191
29095012803,353
29095012804,843
29095012906,719
29095013210,711
29095013416,183
29095013208,567
29095013307,446
29169470600,1220
29173470100,147
29173470200,321
29173470300,208
29175490100,154
29175490200,199
29175490300,1100
29175490400,312
29175490500,542
29175490600,151
29181870300,558
29179380100,213
29179380200,340
29181870100,225
29181870200,155
29181870400,125
29183310201,415
29183310301,207
29149480300,239
29151490100,131
29151490200,396
29151490300,126
29151490400,138
29209090602,514
29211480100,120
29211480200,79
29211480300,344
29213480105,1834
29213480106,289
29213480201,2325
29213480202,822
29213480301,456
29213480302,694
29213480401,606
29213480402,156
29213480501,116
29213480502,1234
29215480100,678
29215480200,585
29215480300,745
29215480400,681
29219820201,71
29219820202,409
29221460100,345
29221460200,419
29221460300,705
29221460400,232
29221460500,196
29223690100,205
29223690200,337
29223690300,626
29223690400,270
29225470101,243
29171960100,101
29171960200,297
29021000400,241
29029951100,110
29029950400,272
29029950900,269
29029951200,178
29045950200,162
29045950300,371
29045950100,135
29097010600,1367
29097010100,784
29097010700,219
29097011000,1135
29097010200,508
29189221629,50
29189221900,232
29189222000,476
29189222100,135
29195090500,354
29195090100,385
29195090200,110
29195090300,405
29195090400,462
29195090600,411
29195090700,216
29195090800,175
29201780300,383
29197470100,218
29197470200,235
29199480100,102
29199480200,295
29201780100,451
29201780200,434
29201780400,357
29201780600,634
29201780700,516
29201781000,262
29201781100,312
29510124200,968
29510124300,741
29510125500,2247
29510102100,904
29510102400,441
29510103800,376
29510104200,950
29510105500,566
29510106500,448
29510107500,232
29510108300,377
29510111100,536
29510111500,87
29510112100,1474
29510114300,673
29510115500,1754
29510123100,751
29510101500,993
29510105300,944
29510107600,288
29510108100,402
29510109700,447
29510110200,534
29510112200,326
29510110300,499
29510101400,364
29510103100,818
29510110500,225
29510120200,330
29510112300,548
29219820102,960
29219820101,679
29219820103,555
29007950500,624
29007950100,425
29007950700,598
29007950200,464
29201781200,1149
29201781300,580
29203470100,280
29203470200,536
29205450100,236
29205450200,270
29205450300,130
29207470100,437
29207470200,390
29207470300,403
29207470400,268
29207470500,915
29207470600,731
29095005602,247
29095005700,436
29095006100,432
29095006300,620
29095008400,20
29095009300,516
29095011300,454
29095011401,1446
29023950202,425
29027070100,409
29027070200,389
29027070300,818
29027070500,155
29027070600,452
29027070700,519
29027070800,592
29031880100,239
29031880200,188
29031880300,335
29031880400,995
29031880500,1000
29031880600,447
29031880700,566
29031880800,561
29031880900,623
29047021404,724
29047021701,689
29047021702,978
29047021803,131
29047021804,157
29047021805,536
29047021806,439
29007950300,99
29007950600,389
29007950400,327
29043020203,1188
29043020400,544
29043020204,387
29043020304,403
29043020500,378
29043020102,396
29043020202,919
29043020302,316
29043020201,209
29043020205,740
29141470500,268
29145020602,586
29145020501,414
29145020502,574
29145020601,416
29147470100,205
29147470200,248
29147470300,1670
29147470400,1057
29147470500,361
29149480100,310
29149480200,563
29183310400,335
29183310700,1744
29183311114,47
29183311132,0
29183311221,211
29183311312,307
29183311124,379
29183311212,470
29183311903,555
29183310901,437
29183311294,153
29183311391,139
29183311801,136
29183310902,531
29183311122,593
29009960300,893
29009960500,705
29009960200,550
29009960100,387
29009960600,135
29003010100,391
29003010400,154
29023950800,616
29023950300,1271
29023950600,282
29023950900,411
29023950400,867
29023950100,551
29023950500,612
29023950700,537
29033960100,138
29033960300,563
29033960200,201
29047022100,2245
29047022200,425
29047022301,473
29047022302,289
29051010701,826
29051010702,447
29051020700,875
29055450101,64
29055450102,766
29055450200,415
29055450301,110
29055450302,929
29055450400,452
29057480100,353
29057480200,359
29059480100,271
29059480200,850
29059480300,365
29061470100,180
29099700303,392
29099700203,700
29099700605,541
29099700900,704
29099700502,180
29099700601,657
29099700604,404
29099701000,520
29099700107,266
29111970300,134
29111970400,130
29111970200,237
29111970100,395
29143960100,606
29143960300,705
29143960400,272
29143960200,256
29143960500,256
29143960600,599
29167960400,1175
29167960100,652
29167960300,1054
29047020604,713
29047021101,921
29047021401,465
29047020603,273
29047020902,195
29011960200,363
29011960100,221
29011960300,881
29019000600,562
29019001104,1834
29019001902,867
29019000700,1008
29019001002,1412
29019001803,357
29019001602,246
29019001805,1039
29019001502,1896
29087960100,91
29087960300,201
29087960200,189
29103960200,156
29103960100,103
29127960200,342
29127960500,606
29127960800,458
29127960600,414
29127960400,715
29127960900,606
29127960300,476
29127960100,385
29139970400,310
29139970100,295
29139970200,628
29139970300,271
29095009700,820
29095009900,238
29095010105,791
29095011200,470
29095011800,944
29095011900,431
29095012200,961
29095013100,392
29095013203,1233
29095013802,518
29095014105,742
29095014203,52
29095014300,750
29095014604,1168
29095013703,1403
29095014702,195
29095014903,169
29095009800,786
29095008200,284
29095010204,1232
29095013401,659
29095013408,1114
29095006600,612
29095013904,284
29095013704,461
29095014904,405
29095004300,930
29095000600,696
29185480300,371
29186960100,402
29186960200,693
29186960300,253
29186960400,70
29187950101,401
29187950102,411
29187950901,357
29187950902,1014
29189210805,1064
29189210501,411
29189210502,603
29189210703,743
29189210704,1230
29189210806,491
29189210923,442
29189210924,541
29189210926,222
29189210925,879
29189210927,39
29189210928,70
29189211201,997
29189211333,1024
29189211334,364
29189211202,411
29189211801,843
29189211802,819
29189212001,2131
29189212002,960
29189212101,1018
29189212102,752
29189213203,278
29189213204,753
29189214601,711
29047021303,132
29047021600,292
29047021306,863
29047022000,656
29047020801,1098
29047020901,588
29047021001,969
29047021102,1119
29047021305,126
29047021900,64
29047020201,1101
29047020202,555
29047020400,577
29047021205,1040
29047021206,322
29047020500,1014
29047021204,958
29047020602,1179
29047020300,1203
29047021103,397
29167960200,750
29177080000,361
29177080100,178
29177080200,1054
29177080300,310
29095014601,655
29095014701,1046
29095003700,201
29095000700,506
29095007500,604
29095008500,21
29095008700,566
29095009400,1082
29095009500,725
29077002300,1557
29077002900,650
29077003002,1616
29077003600,771
29077005500,1039
29077002800,328
29077004103,723
29077004802,708
29077000900,1851
29077001200,849
29077001800,955
29077004500,779
29095015000,196
29095000900,684
29095001100,1144
29095001800,454
29095002200,655
29095005200,364
29095006000,273
29095008100,451
29095008900,419
29095009200,410
29187950700,651
29187950600,305
29187951100,1218
29510102200,592
29189214602,654
29189215004,1091
29189215005,1165
29189215143,160
29189215144,621
29189217943,192
29189217944,85
29189218102,220
29189218103,1816
29189218401,61
29189218402,169
29189220001,406
29189220002,644
29189220443,740
29189220444,180
29189220445,63
29189220446,14
29189221335,842
29189221423,152
29189221624,284
29189221424,351
29189221506,289
29189221625,441
29189221626,81
29189221627,80
29189221628,1850
29145021000,257
29183311802,720
29183312001,23
29183311311,491
29183311712,439
29183311203,327
29183311422,406
29183311721,76
29183311722,483
29183311732,227
29183311322,375
29183311500,244
29183310100,147
29183310903,684
29183311103,411
29183311211,471
29183311331,228
29005950100,442
29077004600,484
29077004801,983
29077005001,457
29077005100,360
29077002700,1087
29077001000,460
29077004803,884
29077003900,390
29077004700,345
29081950100,252
29081950200,235
29081950300,449
29107090200,1027
29107090500,462
29107090100,496
29107090300,132
29107090400,790
29189212400,334
29189213500,791
29189215301,432
29189217807,457
29189217932,406
29189218003,644
29189218201,387
29189219700,1080
29189219800,917
29189220100,1133
29189220200,480
29189211000,634
29189211331,694
29189211332,813
29189211402,793
29189211700,265
29189213102,13
29189213800,923
29189213900,468
29189214200,887
29189214900,1259
29165030205,1861
29165030700,352
29165030102,844
29165030201,266
29165030208,46
29165030306,54
29165030401,239
29005950200,334
29043020101,224
29043020303,574
29077000300,865
29077001500,815
29077003200,844
29077003300,827
29077004101,646
29077004202,1199
29077004301,989
29077004302,429
29077005200,313
29077000200,1029
29077000400,1700
29077002200,1411
29077003100,670
29077004003,524
29077004102,831
29077000700,892
29077000800,611
29077001100,1064
29077000100,1158
29077000600,889
29077001400,1997
29077002600,624
29077004201,449
29077004400,1402
29077004900,396
29077005002,356
29077004002,239
29077003700,666
29067950500,519
29067950200,319
29067950100,202
29217950300,1074
29217950600,193
29217950200,90
29217950100,210
29065960100,293
29065960300,593
29065960400,523
29065960200,279
29079960300,305
29079960400,692
29079960200,133
29079960100,120
29165030500,1284
29187950400,609
29187951000,818
29187950300,809
29187950800,1262
29061470200,448
29069360100,415
29063080100,787
29063080200,389
29069360200,407
29069360300,582
29069360400,530
29069360500,634
29069360600,959
29069360700,406
29069360800,296
29069360900,186
29069361000,270
29071800901,166
29071800902,1088
29071801101,953
29071801102,453
29077000501,702
29077000502,1844
29077002402,785
29077002502,1494
29077005700,1157
29077005800,1795
29085470100,274
29085470300,221
29085470500,212
29091090100,685
29091090200,562
29091090300,442
29091090400,235
29091090500,508
29091090600,320
29091090700,1265
29091090800,1000
29093950100,230
29093950200,421
29093950300,347
29001950900,571
29001950500,1202
29001950300,883
29001950200,177
29189216700,861
29189220502,1219
29189221201,446
29189221302,1149
29189216300,637
29189215500,172
29189215800,2348
29189215900,898
29189217500,21
29189217702,351
29189217806,674
29189217923,521
29189219600,1277
29189220442,158
29189220701,551
29189221202,549
29189210300,677
29189210921,242
29189211101,1154
29189211301,625
29189211900,1647
29189212500,1199
29189215001,880
29189215202,531
29189221332,283
29189221503,368
29189221502,375
29189211401,1253
29189210100,855
29021001600,398
29021002500,202
29025950100,235
29025950200,634
29037060301,974
29037060400,17
29037061200,312
29037060302,605
29037061100,277
29037060001,387
29037060600,986
29037061002,508
29037060100,236
29037060700,297
29037060500,90
29037061001,149
29001950400,718
29001951000,17
29001950100,129
29029950200,633
29029950700,153
29029950300,176
29029950100,183
29029950500,462
29029950800,470
29029950600,187
29207470700,341
29207470800,200
29209090100,608
29209090200,347
29209090400,288
29209090500,392
29209090601,185
29095013309,1064
29095013313,618
29095013410,1197
29095013504,375
29095013606,0
29095013608,1187
29095013612,465
29095013916,203
29095014004,522
29095014005,474
29095014006,558
29095014007,1203
29095014111,348
29095014112,169
29095014114,746
29095014120,145
29095014804,69
29095014806,299
29095015300,569
29095015200,1211
29095015400,1173
29095015500,233
29095015600,668
29095015700,2444
29095015800,715
29095015900,401
29095016000,394
29095016100,899
29095016200,475
29037060800,498
29049960400,324
29049960100,797
29049960200,435
29049960300,372
29053950400,362
29510108200,598
29510109600,697
29510111400,294
29510112400,1741
29095013407,110
29095013502,282
29095014108,1041
29095014400,415
29095000300,540
29510115200,1061
29510116200,922
29510118600,1319
29510123200,866
29510106300,303
29510106600,307
29510111200,159
29510110400,434
29510121100,983
29510113500,357
29510126700,299
29510106100,476
29003010200,714
29003010300,98
29153470100,585
29153470200,302
29155470100,201
29155470200,724
29155470300,517
29155470400,817
29155470500,338
29155470600,489
29157470100,129
29157470500,181
29157470200,377
29157470300,483
29157470400,724
29159480600,338
29159480100,164
29159480200,396
29159480300,359
29510102300,244
29510103600,138
29510103700,349
29510105198,749
29510107400,384
29510111300,609
29510119200,489
29510123300,817
29510126600,648
29510116100,872
29510114200,1006
29510115300,849
29510115600,1491
29510117400,942
29510118100,275
29510121200,717
29095012904,183
29095003800,328
29095010203,341
29095006500,556
29095010002,1613
29095010600,226
29095011500,1556
29095011700,1098
29021000100,766
29021002300,210
29021000200,181
29021000300,534
29021001100,582
29021002700,455
29021002800,249
29021002900,287
29021001000,678
29021001200,664
29021000600,445
29021000900,720
29021000500,649
29021002400,346
29021001700,542
29021001800,381
29021002100,262
29021002200,74
29021001500,630
29183310202,379
29183310302,462
29183310501,882
29159480400,177
29159480500,446
29159480700,933
29159480800,482
29159480900,678
29159481000,432
29159481100,599
29161890100,396
29161890200,829
29161890300,2407
29161890400,1227
29161890500,380
29161890600,109
29161890700,357
29161890800,595
29183312192,159
29183312193,336
29183312194,74
29183312195,683
29183312204,257
29183312205,344
29183312206,72
29183312300,43
29183312400,703
29183980000,0
29185480100,363
29185480200,165
29023950201,379
29077003800,346
29077004001,1762
29077005600,717
29077001301,559
29077001302,1191
29077001700,904
29077001900,662
29097011800,697
29097012100,217
29097010300,1427
29097011600,834
29097012200,652
29097010500,863
29097010900,736
29097010800,864
29097011200,698
29097011300,874
29097011500,792
29183310502,482
29183310601,98
29183310602,359
29183310801,306
29183310802,699
29183311003,1329
29183311004,938
29183311145,233
29183311001,527
29183311146,304
29183311147,130
29183311148,83
29183311149,285
29183311150,85
29183311151,371
29183311152,38
